"locus_tag","gene_id","pathways"
"SAOUHSC_01833","3921783","sao00260_Glycine,_serine_and_threonine_metabolism, sao00270_Cysteine_and_methionine_metabolism, sao00680_Methane_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01834","3921784",NA
"SAOUHSC_01835","3921785",NA
"SAOUHSC_01836","3921786","sao00520_Amino_sugar_and_nucleotide_sugar_metabolism, sao02060_Phosphotransferase_system_(PTS)"
"SAOUHSC_01837","3921787","sao00561_Glycerolipid_metabolism, sao00564_Glycerophospholipid_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_01838","3921788","sao01503_Cationic_antimicrobial_peptide_(CAMP)_resistance, sao02020_Two-component_system"
"SAOUHSC_01839","3921789","sao00970_Aminoacyl-tRNA_biosynthesis"
"SAOUHSC_01840","3921790","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_01841","3921791",NA
"SAOUHSC_01843","3920522",NA
"SAOUHSC_01844","3920523",NA
"SAOUHSC_01845","3920524","sao00670_One_carbon_pool_by_folate, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01846","3920525","sao00010_Glycolysis_/_Gluconeogenesis, sao00620_Pyruvate_metabolism, sao00630_Glyoxylate_and_dicarboxylate_metabolism, sao00640_Propanoate_metabolism, sao00680_Methane_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_01847","3920526",NA
"SAOUHSC_01849","3920527",NA
"SAOUHSC_01850","3920528",NA
"SAOUHSC_01851","3920529",NA
"SAOUHSC_01852","3920530","sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01853","3920531",NA
"SAOUHSC_01854","3920532",NA
"SAOUHSC_01855","3920533",NA
"SAOUHSC_01856","3920534","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_01857","3920535",NA
"SAOUHSC_01858","3920536",NA
"SAOUHSC_01859","3920537",NA
"SAOUHSC_01860","3920538",NA
"SAOUHSC_01861","3920539",NA
"SAOUHSC_01863","3920540",NA
"SAOUHSC_01864","3920541",NA
"SAOUHSC_01865","3921754",NA
"SAOUHSC_01866","3921755",NA
"SAOUHSC_01867","3921756","sao00310_Lysine_degradation, sao00330_Arginine_and_proline_metabolism, sao00360_Phenylalanine_metabolism, sao00470_D-Amino_acid_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments"
"SAOUHSC_01868","3921757","sao00300_Lysine_biosynthesis, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01869","3921758",NA
"SAOUHSC_01870","3921759",NA
"SAOUHSC_01871","3921760",NA
"SAOUHSC_01872","3921761",NA
"SAOUHSC_01873","3921762",NA
"SAOUHSC_01874","3921763",NA
"SAOUHSC_01875","3921764","sao00970_Aminoacyl-tRNA_biosynthesis"
"SAOUHSC_01876","3921765",NA
"SAOUHSC_01877","3921766",NA
"SAOUHSC_01878","3921767",NA
"SAOUHSC_01879","3921768","sao02024_Quorum_sensing"
"SAOUHSC_01880","3921769",NA
"SAOUHSC_01881","3921770",NA
"SAOUHSC_01882","3921771","sao00564_Glycerophospholipid_metabolism"
"SAOUHSC_01883","3921772",NA
"SAOUHSC_01884","3920833","sao00330_Arginine_and_proline_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_01886","3920834","sao00740_Riboflavin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01887","3920835","sao00740_Riboflavin_metabolism, sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01888","3920836","sao00740_Riboflavin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01889","3920837","sao00740_Riboflavin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors, sao02024_Quorum_sensing"
"SAOUHSC_01890","3920838",NA
"SAOUHSC_01891","3920839",NA
"SAOUHSC_01893","3920840",NA
"SAOUHSC_01894","3920841",NA
"SAOUHSC_01895","3920842",NA
"SAOUHSC_01896","3920843",NA
"SAOUHSC_01897","3920844",NA
"SAOUHSC_01898","3920845",NA
"SAOUHSC_01899","3920846",NA
"SAOUHSC_01900","3920847",NA
"SAOUHSC_01901","3920848","sao00030_Pentose_phosphate_pathway, sao00710_Carbon_fixation_by_Calvin_cycle, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01902","3920849",NA
"SAOUHSC_01903","3920850",NA
"SAOUHSC_01904","3920851",NA
"SAOUHSC_01905","3920852",NA
"SAOUHSC_01906","3921048",NA
"SAOUHSC_01907","3921049",NA
"SAOUHSC_01908","3921050",NA
"SAOUHSC_01909","3921051","sao00270_Cysteine_and_methionine_metabolism, sao00670_One_carbon_pool_by_folate, sao00999_Biosynthesis_of_various_plant_secondary_metabolites, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01910","3921052","sao00010_Glycolysis_/_Gluconeogenesis, sao00020_Citrate_cycle_(TCA_cycle), sao00620_Pyruvate_metabolism, sao00710_Carbon_fixation_by_Calvin_cycle, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_01911","3921053",NA
"SAOUHSC_01912","3921054",NA
"SAOUHSC_01913","3921055",NA
"SAOUHSC_01914","3921056",NA
"SAOUHSC_01915","3921057","sao00130_Ubiquinone_and_other_terpenoid-quinone_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01916","3921058","sao00130_Ubiquinone_and_other_terpenoid-quinone_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01917","3921059",NA
"SAOUHSC_01918","3921060",NA
"SAOUHSC_01919","3921061",NA
"SAOUHSC_01920","3921062",NA
"SAOUHSC_01921","3921063",NA
"SAOUHSC_01922","3921064",NA
"SAOUHSC_01923","3921065",NA
"SAOUHSC_01924","3921066",NA
"SAOUHSC_01925","3921009",NA
"SAOUHSC_01926","3921010",NA
"SAOUHSC_01927","3921011",NA
"SAOUHSC_01928","3921012",NA
"SAOUHSC_01929","3921013",NA
"SAOUHSC_01930","3921014",NA
"SAOUHSC_01931","3921015",NA
"SAOUHSC_01932","3921016",NA
"SAOUHSC_01933","3921017",NA
"SAOUHSC_01934","3921018",NA
"SAOUHSC_01935","3921019","sao02024_Quorum_sensing"
"SAOUHSC_01936","3921020","sao02024_Quorum_sensing"
"SAOUHSC_01937","3921021",NA
"SAOUHSC_01938","3921022","sao02024_Quorum_sensing"
"SAOUHSC_01939","3921023",NA
"SAOUHSC_01941","3921024",NA
"SAOUHSC_01942","3921025","sao02024_Quorum_sensing"
"SAOUHSC_01943","3921026",NA
"SAOUHSC_01944","3921027",NA
"SAOUHSC_01945","3921028","sao02010_ABC_transporters, sao02020_Two-component_system, sao02024_Quorum_sensing"
"SAOUHSC_01947","3920892","sao02010_ABC_transporters, sao02020_Two-component_system, sao02024_Quorum_sensing"
"SAOUHSC_01948","3920893","sao02010_ABC_transporters, sao02020_Two-component_system, sao02024_Quorum_sensing"
"SAOUHSC_01949","3920894","sao02020_Two-component_system, sao02024_Quorum_sensing"
"SAOUHSC_01950","3920895",NA
"SAOUHSC_01951","3920896","sao02020_Two-component_system, sao02024_Quorum_sensing"
"SAOUHSC_01952","3920897","sao02020_Two-component_system, sao02024_Quorum_sensing"
"SAOUHSC_01953","3920898","sao02020_Two-component_system, sao02024_Quorum_sensing"
"SAOUHSC_01954","3920899","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_01955","3920900","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_01956","3920901",NA
"SAOUHSC_01957","3920902",NA
"gene-SAOUHSC_T00050",NA,NA
"gene-SAOUHSC_T00019",NA,NA
"gene-SAOUHSC_T0009",NA,NA
"gene-SAOUHSC_T00022",NA,NA
"gene-SAOUHSC_T00026",NA,NA
"gene-SAOUHSC_T00042",NA,NA
"gene-SAOUHSC_T00012",NA,NA
"gene-SAOUHSC_T00038",NA,NA
"SAOUHSC_01958","3920903",NA
"SAOUHSC_01959","3920904",NA
"SAOUHSC_01960","3920905","sao00860_Porphyrin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01961","3920906","sao00860_Porphyrin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01962","3920907","sao00860_Porphyrin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01963","3920908",NA
"SAOUHSC_01964","3920909",NA
"SAOUHSC_01966","3920910",NA
"SAOUHSC_01967","3920444",NA
"SAOUHSC_01968","3920445",NA
"SAOUHSC_01969","3920446",NA
"SAOUHSC_01971","3920447",NA
"SAOUHSC_01972","3920448",NA
"SAOUHSC_01973","3920449",NA
"SAOUHSC_01974","3920450",NA
"SAOUHSC_01975","3920451",NA
"SAOUHSC_01976","3920452",NA
"SAOUHSC_01977","3920453",NA
"SAOUHSC_01978","3920454",NA
"SAOUHSC_01979","3920455",NA
"SAOUHSC_01980","3920456",NA
"SAOUHSC_01981","3920457",NA
"SAOUHSC_01982","3920458",NA
"SAOUHSC_01983","3920459","sao00020_Citrate_cycle_(TCA_cycle), sao00620_Pyruvate_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_01984","3920460",NA
"SAOUHSC_01985","3920461",NA
"SAOUHSC_01986","3920462",NA
"SAOUHSC_01987","3920463",NA
"SAOUHSC_01988","3921871",NA
"SAOUHSC_01989","3921872",NA
"SAOUHSC_01990","3921873","sao02010_ABC_transporters"
"SAOUHSC_01991","3921874","sao02010_ABC_transporters"
"SAOUHSC_01992","3921875",NA
"SAOUHSC_01993","3921876",NA
"gene-SAOUHSC_T00031",NA,NA
"gene-SAOUHSC_T00023",NA,NA
"gene-SAOUHSC_T00015",NA,NA
"gene-SAOUHSC_T00016",NA,NA
"gene-SAOUHSC_T00027",NA,NA
"gene-SAOUHSC_T00056",NA,NA
"gene-SAOUHSC_T00057",NA,NA
"gene-SAOUHSC_T00054",NA,NA
"gene-SAOUHSC_T00043",NA,NA
"gene-SAOUHSC_A01909",NA,NA
"gene-SAOUHSC_T00013",NA,NA
"gene-SAOUHSC_T00039",NA,NA
"gene-SAOUHSC_T00051",NA,NA
"gene-SAOUHSC_A01910",NA,NA
"gene-SAOUHSC_T00014",NA,NA
"gene-SAOUHSC_T00052",NA,NA
"gene-SAOUHSC_T00040",NA,NA
"gene-SAOUHSC_T00041",NA,NA
"gene-SAOUHSC_T0002",NA,NA
"gene-SAOUHSC_T00045",NA,NA
"gene-SAOUHSC_T0007",NA,NA
"gene-SAOUHSC_T00032",NA,NA
"gene-SAOUHSC_T00024",NA,NA
"gene-SAOUHSC_T00033",NA,NA
"gene-SAOUHSC_T00036",NA,NA
"gene-SAOUHSC_T00055",NA,NA
"gene-SAOUHSC_T00060",NA,NA
"gene-SAOUHSC_R00013",NA,NA
"gene-SAOUHSC_R0008",NA,NA
"gene-SAOUHSC_T0003",NA,NA
"gene-SAOUHSC_A01912",NA,NA
"gene-SAOUHSC_T00028",NA,NA
"gene-SAOUHSC_R0003",NA,NA
"SAOUHSC_01997","3921877",NA
"SAOUHSC_01998","3921878",NA
"SAOUHSC_01999","3921879",NA
"SAOUHSC_02000","3921880","sao00860_Porphyrin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02001","3921881",NA
"SAOUHSC_02002","3921882",NA
"SAOUHSC_02003","3921883",NA
"SAOUHSC_02004","3921884",NA
"SAOUHSC_02005","3921885","sao03410_Base_excision_repair"
"SAOUHSC_02006","3921886",NA
"SAOUHSC_02007","3921887",NA
"SAOUHSC_02008","3921888","sao02010_ABC_transporters"
"SAOUHSC_02009","3921889","sao02010_ABC_transporters"
"SAOUHSC_02010","3920464",NA
"SAOUHSC_02011","3920465",NA
"SAOUHSC_02012","3920466","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_02013","3920467",NA
"SAOUHSC_02014","3920468",NA
"SAOUHSC_02015","3920469",NA
"SAOUHSC_02016","3920470",NA
"SAOUHSC_02017","3920471",NA
"SAOUHSC_02018","3920472",NA
"SAOUHSC_02019","3920473",NA
"SAOUHSC_02020","3920474",NA
"SAOUHSC_02021","3920475",NA
"SAOUHSC_02022","3920476",NA
"SAOUHSC_02023","3920477","sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02025","3920478",NA
"SAOUHSC_02026","3920479",NA
"SAOUHSC_02027","3920480",NA
"SAOUHSC_02028","3920481",NA
"SAOUHSC_02029","3920482",NA
"SAOUHSC_02030","3920483",NA
"SAOUHSC_02031","3920484",NA
"SAOUHSC_02033","3920485",NA
"SAOUHSC_02034","3920486",NA
"SAOUHSC_02035","3920487",NA
"SAOUHSC_02036","3920488",NA
"SAOUHSC_02037","3920489",NA
"SAOUHSC_02038","3920490",NA
"SAOUHSC_02040","3920491",NA
"SAOUHSC_02041","3920492",NA
"SAOUHSC_02042","3920493",NA
"SAOUHSC_02043","3920494",NA
"SAOUHSC_02044","3920495",NA
"SAOUHSC_02046","3920496",NA
"SAOUHSC_02047","3920497",NA
"SAOUHSC_02048","3920498",NA
"SAOUHSC_02049","3920499",NA
"SAOUHSC_02050","3920500",NA
"SAOUHSC_02051","3920501",NA
"SAOUHSC_02052","3920502",NA
"SAOUHSC_02053","3919740",NA
"SAOUHSC_02054","3919741",NA
"SAOUHSC_02055","3919742",NA
"SAOUHSC_02056","3919743",NA
"SAOUHSC_02057","3919744","sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_02058","3919745",NA
"SAOUHSC_02059","3919746",NA
"SAOUHSC_02060","3919747",NA
"SAOUHSC_02061","3919748",NA
"SAOUHSC_02062","3919749",NA
"SAOUHSC_02063","3919750",NA
"SAOUHSC_02064","3919751",NA
"SAOUHSC_02065","3919752",NA
"SAOUHSC_02066","3919753",NA
"SAOUHSC_02067","3919754",NA
"SAOUHSC_02068","3919755",NA
"SAOUHSC_02069","3919756",NA
"SAOUHSC_02070","3919757",NA
"SAOUHSC_02071","3919758",NA
"SAOUHSC_02072","3919759",NA
"SAOUHSC_02073","3919760",NA
"SAOUHSC_02074","3919761",NA
"SAOUHSC_02075","3919762",NA
"SAOUHSC_02076","3919763",NA
"SAOUHSC_02077","3919764",NA
"SAOUHSC_02078","3919765",NA
"SAOUHSC_02079","3919766",NA
"SAOUHSC_02080","3919767",NA
"SAOUHSC_02081","3919768",NA
"SAOUHSC_02083","3919769",NA
"SAOUHSC_02084","3919770",NA
"SAOUHSC_02085","3919771",NA
"SAOUHSC_02086","3919772",NA
"SAOUHSC_02087","3919773",NA
"SAOUHSC_02088","3919774",NA
"SAOUHSC_02089","3919775",NA
"SAOUHSC_02090","3919776",NA
"SAOUHSC_02091","3919777",NA
"SAOUHSC_02092","3919778",NA
"SAOUHSC_02093","3921166",NA
"SAOUHSC_02095","3921167","sao02020_Two-component_system"
"SAOUHSC_02096","3921168",NA
"SAOUHSC_02097","3921169",NA
"SAOUHSC_02098","3921170","sao02020_Two-component_system"
"SAOUHSC_02099","3921171","sao02020_Two-component_system"
"SAOUHSC_02100","3921172",NA
"SAOUHSC_02101","3921173",NA
"SAOUHSC_02102","3921174",NA
"gene-SAOUHSC_A02013",NA,NA
"SAOUHSC_02103","3921175",NA
"SAOUHSC_02104","3921176",NA
"SAOUHSC_02105","3921177",NA
"SAOUHSC_02106","3921178","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_02107","3921179","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_02108","3921180",NA
"SAOUHSC_02109","3921181",NA
"SAOUHSC_02110","3921182","sao03030_DNA_replication, sao03430_Mismatch_repair, sao03440_Homologous_recombination"
"SAOUHSC_02111","3921183",NA
"SAOUHSC_02112","3921184",NA
"SAOUHSC_02113","3921185",NA
"SAOUHSC_02114","3921186","sao00561_Glycerolipid_metabolism, sao00564_Glycerophospholipid_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02115","3921187",NA
"SAOUHSC_02116","3921188","sao00970_Aminoacyl-tRNA_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_02117","3921189","sao00970_Aminoacyl-tRNA_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_02118","3921190","sao00970_Aminoacyl-tRNA_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_02119","3921191",NA
"SAOUHSC_02121","3921192",NA
"SAOUHSC_02122","3921193","sao03030_DNA_replication, sao03410_Base_excision_repair, sao03420_Nucleotide_excision_repair, sao03430_Mismatch_repair"
"SAOUHSC_02123","3921194","sao03420_Nucleotide_excision_repair, sao03430_Mismatch_repair"
"SAOUHSC_02124","3921195","sao00564_Glycerophospholipid_metabolism, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02125","3921196",NA
"SAOUHSC_02126","3921197","sao00230_Purine_metabolism, sao00250_Alanine,_aspartate_and_glutamate_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01232_Nucleotide_metabolism, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02127","3921198",NA
"SAOUHSC_02129","3921199",NA
"SAOUHSC_02130","3921200",NA
"SAOUHSC_02131","3921201",NA
"SAOUHSC_02132","3921202","sao00760_Nicotinate_and_nicotinamide_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02133","3921203","sao00760_Nicotinate_and_nicotinamide_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02134","3921204","sao00220_Arginine_biosynthesis, sao00330_Arginine_and_proline_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02135","3921832","sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_02136","3921833",NA
"SAOUHSC_02137","3921834",NA
"SAOUHSC_02138","3921835",NA
"SAOUHSC_02139","3921836",NA
"SAOUHSC_02140","3921837","sao00190_Oxidative_phosphorylation"
"SAOUHSC_02141","3921838",NA
"SAOUHSC_02142","3921839","sao00906_Carotenoid_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02143","3921840","sao00030_Pentose_phosphate_pathway, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_02144","3921841",NA
"SAOUHSC_02145","3921842",NA
"SAOUHSC_02146","3921843",NA
"SAOUHSC_02147","3921844",NA
"SAOUHSC_02148","3921845",NA
"SAOUHSC_02149","3921846",NA
"SAOUHSC_02150","3921847",NA
"SAOUHSC_02151","3921848",NA
"SAOUHSC_02152","3921849",NA
"SAOUHSC_02153","3921850",NA
"SAOUHSC_02154","3921851",NA
"SAOUHSC_02155","3921852",NA
"SAOUHSC_02156","3921853",NA
"SAOUHSC_02157","3921854",NA
"SAOUHSC_02158","3921855",NA
"SAOUHSC_02160","3921856",NA
"SAOUHSC_02161","3921857","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02163","3921858",NA
"SAOUHSC_02164","3921859",NA
"SAOUHSC_02165","3921860",NA
"SAOUHSC_02166","3921861",NA
"SAOUHSC_02167","3921862","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02169","3921863","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02170","3921864",NA
"SAOUHSC_02171","3921865","sao01503_Cationic_antimicrobial_peptide_(CAMP)_resistance, sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02173","3921866",NA
"SAOUHSC_02174","3921867",NA
"SAOUHSC_02175","3921868",NA
"SAOUHSC_02176","3921869",NA
"SAOUHSC_02177","3921870",NA
"SAOUHSC_02178","3919545",NA
"SAOUHSC_02179","3919546",NA
"SAOUHSC_02180","3919547",NA
"SAOUHSC_02181","3919548",NA
"SAOUHSC_02182","3919549",NA
"SAOUHSC_02183","3919550",NA
"SAOUHSC_02184","3919551",NA
"SAOUHSC_02185","3919552",NA
"SAOUHSC_02186","3919553",NA
"SAOUHSC_02187","3919554",NA
"SAOUHSC_02188","3919555",NA
"SAOUHSC_02189","3919556",NA
"SAOUHSC_02190","3919557",NA
"SAOUHSC_02191","3919558",NA
"SAOUHSC_02193","3919559",NA
"SAOUHSC_02194","3919560",NA
"SAOUHSC_02195","3919561",NA
"SAOUHSC_02196","3919562",NA
"SAOUHSC_02197","3919563",NA
"SAOUHSC_02198","3919564",NA
"SAOUHSC_02199","3919565",NA
"SAOUHSC_02200","3919566",NA
"gene-SAOUHSC_A02094",NA,NA
"SAOUHSC_02202","3919567",NA
"SAOUHSC_02203","3919568",NA
"SAOUHSC_02204","3919569",NA
"SAOUHSC_02205","3919570",NA
"SAOUHSC_02206","3919571",NA
"SAOUHSC_02207","3919572",NA
"SAOUHSC_02208","3919573",NA
"SAOUHSC_02209","3919574",NA
"SAOUHSC_02210","3919575",NA
"SAOUHSC_02211","3919576",NA
"SAOUHSC_02212","3919577",NA
"SAOUHSC_02213","3919578",NA
"SAOUHSC_02214","3919579",NA
"SAOUHSC_02215","3919580",NA
"SAOUHSC_02216","3919581",NA
"SAOUHSC_02217","3919582",NA
"SAOUHSC_02218","3919583",NA
"SAOUHSC_02219","3919642",NA
"SAOUHSC_02220","3919643",NA
"SAOUHSC_02221","3919644",NA
"SAOUHSC_02222","3919645",NA
"SAOUHSC_02223","3919646",NA
"SAOUHSC_02224","3919647",NA
"SAOUHSC_02225","3919648",NA
"SAOUHSC_02226","3919649",NA
"SAOUHSC_02227","3919650",NA
"SAOUHSC_02228","3919651",NA
"SAOUHSC_02229","3919652",NA
"SAOUHSC_02231","3919653",NA
"SAOUHSC_02232","3919654",NA
"SAOUHSC_02233","3919655",NA
"SAOUHSC_02234","3919656",NA
"SAOUHSC_02235","3919657",NA
"SAOUHSC_02236","3919658",NA
"SAOUHSC_02237","3919659",NA
"SAOUHSC_02238","3919660",NA
"SAOUHSC_02239","3919661",NA
"SAOUHSC_02240","3919662",NA
"SAOUHSC_02241","3919663","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02243","3919664","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02244","3919665","sao00300_Lysine_biosynthesis, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_02245","3919666",NA
"SAOUHSC_02246","3919667",NA
"SAOUHSC_02247","3919668",NA
